¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result1c5_20180524_math_2,00:00:00,0,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:00:10,1,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:00:20,2,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:00:30,3,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:00:40,4,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:00:50,5,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:00,6,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:10,7,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:20,8,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:30,9,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:40,10,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:01:50,11,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:00,12,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:10,13,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:20,14,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:30,15,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:40,16,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:02:50,17,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:00,18,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:10,19,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:20,20,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:30,21,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:40,22,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:03:50,23,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:00,24,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:10,25,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:20,26,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:30,27,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:40,28,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:04:50,29,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:00,30,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:10,31,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:20,32,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:30,33,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:40,34,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:05:50,35,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:00,36,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:10,37,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:20,38,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:30,39,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:40,40,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:06:50,41,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:07:00,42,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180524_math_2,00:07:10,43,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:07:20,44,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:07:30,45,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:07:40,46,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:07:50,47,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:08:00,48,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:08:10,49,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:08:20,50,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180524_math_2,00:08:30,51,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:08:40,52,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:08:50,53,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:09:00,54,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:09:10,55,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:09:20,56,angry-·ßÅ­
cut_result1c5_20180524_math_2,00:09:30,57,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:09:40,58,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180524_math_2,00:09:50,59,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:10:00,60,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:10:10,61,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:10:20,62,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:10:30,63,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:10:40,64,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:10:50,65,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:11:00,66,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:11:10,67,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:11:20,68,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:11:30,69,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:11:40,70,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:11:50,71,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:12:00,72,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:12:10,73,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:12:20,74,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:12:30,75,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:12:40,76,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:12:50,77,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:00,78,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:10,79,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:20,80,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:30,81,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:40,82,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:13:50,83,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:14:00,84,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:14:10,85,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:14:20,86,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:14:30,87,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:14:40,88,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:14:50,89,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:15:00,90,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:15:10,91,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:15:20,92,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:15:30,93,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:15:40,94,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:15:50,95,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:00,96,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:10,97,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:20,98,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:30,99,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:40,100,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:16:50,101,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:17:00,102,TS-Ê¦Éú»¥¶¯
cut_result1c5_20180524_math_2,00:17:10,103,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:17:20,104,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:17:30,105,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:17:40,106,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:17:50,107,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:18:00,108,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:18:10,109,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:18:20,110,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:18:30,111,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:18:40,112,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:18:50,113,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:00,114,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:10,115,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:20,116,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:30,117,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:40,118,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:19:50,119,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:20:00,120,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:20:10,121,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:20:20,122,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:20:30,123,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:20:40,124,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:20:50,125,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:00,126,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:10,127,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:20,128,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:30,129,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:40,130,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:21:50,131,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:22:00,132,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:22:10,133,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:22:20,134,disgust-Ñá¶ñÃïÊÓ
cut_result1c5_20180524_math_2,00:22:30,135,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:22:40,136,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:22:50,137,surprised-¾ªÑÈ
cut_result1c5_20180524_math_2,00:23:00,138,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:23:10,139,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:23:20,140,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:23:30,141,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:23:40,142,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:23:50,143,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:24:00,144,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:24:10,145,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:24:20,146,Delate-É¾³ýµÄ
cut_result1c5_20180524_math_2,00:24:30,147,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:24:40,148,surprised-¾ªÑÈ
cut_result1c5_20180524_math_2,00:24:50,149,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:00,150,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:10,151,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:20,152,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:30,153,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:40,154,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:25:50,155,happy-Ï²ÔÃ
cut_result1c5_20180524_math_2,00:26:00,156,happy-Ï²ÔÃ
