¿Î³ÌÃû³Æ,Ê±¼ä,ÊÓÆµ±àºÅ,ÇéÐ÷±êÇ©
cut_result0181026_j2c14_math_3,00:10:30,63,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:10:40,64,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:10:50,65,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:11:00,66,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:11:10,67,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:11:20,68,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:11:30,69,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:11:40,70,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:11:50,71,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:12:00,72,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:12:10,73,surprised-¾ªÑÈ
cut_result0181026_j2c14_math_3,00:12:20,74,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:12:30,75,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:12:40,76,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:12:50,77,surprised-¾ªÑÈ
cut_result0181026_j2c14_math_3,00:13:00,78,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:13:10,79,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:13:20,80,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:13:30,81,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:13:40,82,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:13:50,83,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:14:00,84,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:14:10,85,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:14:20,86,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:14:30,87,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:14:40,88,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:14:50,89,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:15:00,90,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:15:10,91,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:15:20,92,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:15:30,93,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:15:40,94,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:15:50,95,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:16:00,96,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:16:10,97,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:16:20,98,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:16:30,99,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:16:40,100,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:16:50,101,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:00,102,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:10,103,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:20,104,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:30,105,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:40,106,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:17:50,107,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:00,108,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:10,109,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:20,110,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:30,111,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:40,112,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:18:50,113,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:19:00,114,surprised-¾ªÑÈ
cut_result0181026_j2c14_math_3,00:19:10,115,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:19:20,116,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:19:30,117,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:19:40,118,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:19:50,119,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:20:00,120,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:20:10,121,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:20:20,122,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:20:30,123,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:20:40,124,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:20:50,125,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:00,126,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:10,127,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:20,128,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:30,129,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:40,130,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:21:50,131,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:22:00,132,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:22:10,133,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:22:20,134,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:22:30,135,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:22:40,136,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:22:50,137,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:23:00,138,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:23:10,139,fear-¿Ö¾åµ£ÓÇ
cut_result0181026_j2c14_math_3,00:23:20,140,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:23:30,141,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:23:40,142,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:23:50,143,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:00,144,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:10,145,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:20,146,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:30,147,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:40,148,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:24:50,149,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:25:00,150,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:25:10,151,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:25:20,152,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:25:30,153,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:25:40,154,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:25:50,155,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:26:00,156,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:26:10,157,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:26:20,158,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:26:30,159,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:26:40,160,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:26:50,161,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:27:00,162,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:27:10,163,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:27:20,164,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:27:30,165,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:27:40,166,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:27:50,167,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:28:00,168,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:28:10,169,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:28:20,170,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:28:30,171,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:28:40,172,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:28:50,173,fear-¿Ö¾åµ£ÓÇ
cut_result0181026_j2c14_math_3,00:29:00,174,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:29:10,175,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:29:20,176,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:29:30,177,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:29:40,178,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:29:50,179,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:00,180,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:10,181,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:20,182,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:30,183,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:40,184,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:30:50,185,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:31:00,186,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:31:10,187,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:31:20,188,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:31:30,189,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:31:40,190,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:31:50,191,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:32:00,192,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:32:10,193,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:32:20,194,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:32:30,195,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:32:40,196,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:32:50,197,surprised-¾ªÑÈ
cut_result0181026_j2c14_math_3,00:33:00,198,sad-±¯ÉË
cut_result0181026_j2c14_math_3,00:33:10,199,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:33:20,200,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:33:30,201,fear-¿Ö¾åµ£ÓÇ
cut_result0181026_j2c14_math_3,00:33:40,202,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:33:50,203,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:34:00,204,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:34:10,205,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:34:20,206,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:34:30,207,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:34:40,208,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:34:50,209,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:35:00,210,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:35:10,211,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:35:20,212,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:35:30,213,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:35:40,214,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:35:50,215,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:36:00,216,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:36:10,217,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:36:20,218,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:36:30,219,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:36:40,220,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:36:50,221,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:37:00,222,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:37:10,223,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:37:20,224,sad-±¯ÉË
cut_result0181026_j2c14_math_3,00:37:30,225,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:37:40,226,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:37:50,227,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:38:00,228,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:38:10,229,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:38:20,230,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:38:30,231,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:38:40,232,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:38:50,233,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:00,234,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:10,235,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:20,236,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:30,237,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:40,238,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:39:50,239,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:40:00,240,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:40:10,241,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:40:20,242,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:40:30,243,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:40:40,244,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:40:50,245,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:41:00,246,angry-·ßÅ­
cut_result0181026_j2c14_math_3,00:41:10,247,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:41:20,248,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:41:30,249,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:41:40,250,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:41:50,251,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:42:00,252,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:42:10,253,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:42:20,254,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:42:30,255,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:42:40,256,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:42:50,257,sad-±¯ÉË
cut_result0181026_j2c14_math_3,00:43:00,258,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:43:10,259,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:43:20,260,sad-±¯ÉË
cut_result0181026_j2c14_math_3,00:43:30,261,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:43:40,262,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:43:50,263,TS-Ê¦Éú»¥¶¯
cut_result0181026_j2c14_math_3,00:44:00,264,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:44:10,265,disgust-Ñá¶ñÃïÊÓ
cut_result0181026_j2c14_math_3,00:44:20,266,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:44:30,267,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:44:40,268,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:44:50,269,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:45:00,270,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:45:10,271,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:45:20,272,happy-Ï²ÔÃ
cut_result0181026_j2c14_math_3,00:45:30,273,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:45:40,274,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:45:50,275,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:46:00,276,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:46:10,277,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:46:20,278,Delate-É¾³ýµÄ
cut_result0181026_j2c14_math_3,00:46:30,279,TS-Ê¦Éú»¥¶¯
