课程名称,时间,视频编号,情绪标签
cut_result0181023_s2c1_math_6,00:00:00,0,Delate-删除的
cut_result0181023_s2c1_math_6,00:00:10,1,Delate-删除的
cut_result0181023_s2c1_math_6,00:00:20,2,Delate-删除的
cut_result0181023_s2c1_math_6,00:00:30,3,Delate-删除的
cut_result0181023_s2c1_math_6,00:00:40,4,Delate-删除的
cut_result0181023_s2c1_math_6,00:00:50,5,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:00,6,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:10,7,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:20,8,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:30,9,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:40,10,Delate-删除的
cut_result0181023_s2c1_math_6,00:01:50,11,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:00,12,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:10,13,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:20,14,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:30,15,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:40,16,Delate-删除的
cut_result0181023_s2c1_math_6,00:02:50,17,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:00,18,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:10,19,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:20,20,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:30,21,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:40,22,Delate-删除的
cut_result0181023_s2c1_math_6,00:03:50,23,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:00,24,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:10,25,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:20,26,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:30,27,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:40,28,Delate-删除的
cut_result0181023_s2c1_math_6,00:04:50,29,Delate-删除的
cut_result0181023_s2c1_math_6,00:05:00,30,disgust-厌恶蔑视
cut_result0181023_s2c1_math_6,00:05:10,31,surprised-惊讶
cut_result0181023_s2c1_math_6,00:05:20,32,Delate-删除的
cut_result0181023_s2c1_math_6,00:05:30,33,TS-师生互动
cut_result0181023_s2c1_math_6,00:05:40,34,TS-师生互动
cut_result0181023_s2c1_math_6,00:05:50,35,Delate-删除的
cut_result0181023_s2c1_math_6,00:06:00,36,happy-喜悦
cut_result0181023_s2c1_math_6,00:06:10,37,TS-师生互动
cut_result0181023_s2c1_math_6,00:06:20,38,TS-师生互动
cut_result0181023_s2c1_math_6,00:06:30,39,TS-师生互动
cut_result0181023_s2c1_math_6,00:06:40,40,TS-师生互动
cut_result0181023_s2c1_math_6,00:06:50,41,TS-师生互动
cut_result0181023_s2c1_math_6,00:07:00,42,TS-师生互动
cut_result0181023_s2c1_math_6,00:07:10,43,TS-师生互动
cut_result0181023_s2c1_math_6,00:07:20,44,happy-喜悦
cut_result0181023_s2c1_math_6,00:07:30,45,happy-喜悦
cut_result0181023_s2c1_math_6,00:07:40,46,TS-师生互动
cut_result0181023_s2c1_math_6,00:07:50,47,TS-师生互动
cut_result0181023_s2c1_math_6,00:08:00,48,TS-师生互动
cut_result0181023_s2c1_math_6,00:08:10,49,TS-师生互动
cut_result0181023_s2c1_math_6,00:08:20,50,happy-喜悦
cut_result0181023_s2c1_math_6,00:08:30,51,TS-师生互动
cut_result0181023_s2c1_math_6,00:08:40,52,TS-师生互动
cut_result0181023_s2c1_math_6,00:08:50,53,TS-师生互动
cut_result0181023_s2c1_math_6,00:09:00,54,TS-师生互动
cut_result0181023_s2c1_math_6,00:09:10,55,Delate-删除的
cut_result0181023_s2c1_math_6,00:09:20,56,Delate-删除的
cut_result0181023_s2c1_math_6,00:09:30,57,Delate-删除的
cut_result0181023_s2c1_math_6,00:09:40,58,TS-师生互动
cut_result0181023_s2c1_math_6,00:09:50,59,Delate-删除的
cut_result0181023_s2c1_math_6,00:10:00,60,TS-师生互动
cut_result0181023_s2c1_math_6,00:10:10,61,happy-喜悦
cut_result0181023_s2c1_math_6,00:10:20,62,happy-喜悦
cut_result0181023_s2c1_math_6,00:10:30,63,TS-师生互动
cut_result0181023_s2c1_math_6,00:10:40,64,happy-喜悦
cut_result0181023_s2c1_math_6,00:10:50,65,happy-喜悦
cut_result0181023_s2c1_math_6,00:11:00,66,TS-师生互动
cut_result0181023_s2c1_math_6,00:11:10,67,TS-师生互动
cut_result0181023_s2c1_math_6,00:11:20,68,TS-师生互动
cut_result0181023_s2c1_math_6,00:11:30,69,Delate-删除的
cut_result0181023_s2c1_math_6,00:11:40,70,Delate-删除的
cut_result0181023_s2c1_math_6,00:11:50,71,Delate-删除的
cut_result0181023_s2c1_math_6,00:12:00,72,Delate-删除的
cut_result0181023_s2c1_math_6,00:12:10,73,Delate-删除的
cut_result0181023_s2c1_math_6,00:12:20,74,Delate-删除的
cut_result0181023_s2c1_math_6,00:12:30,75,disgust-厌恶蔑视
cut_result0181023_s2c1_math_6,00:12:40,76,Delate-删除的
cut_result0181023_s2c1_math_6,00:12:50,77,Delate-删除的
cut_result0181023_s2c1_math_6,00:13:00,78,disgust-厌恶蔑视
cut_result0181023_s2c1_math_6,00:13:10,79,Delate-删除的
cut_result0181023_s2c1_math_6,00:13:20,80,TS-师生互动
cut_result0181023_s2c1_math_6,00:13:30,81,happy-喜悦
cut_result0181023_s2c1_math_6,00:13:40,82,Delate-删除的
cut_result0181023_s2c1_math_6,00:13:50,83,happy-喜悦
cut_result0181023_s2c1_math_6,00:14:00,84,TS-师生互动
cut_result0181023_s2c1_math_6,00:14:10,85,Delate-删除的
cut_result0181023_s2c1_math_6,00:14:20,86,happy-喜悦
cut_result0181023_s2c1_math_6,00:14:30,87,TS-师生互动
cut_result0181023_s2c1_math_6,00:14:40,88,TS-师生互动
cut_result0181023_s2c1_math_6,00:14:50,89,TS-师生互动
cut_result0181023_s2c1_math_6,00:15:00,90,TS-师生互动
cut_result0181023_s2c1_math_6,00:15:10,91,happy-喜悦
cut_result0181023_s2c1_math_6,00:15:20,92,happy-喜悦
cut_result0181023_s2c1_math_6,00:15:30,93,TS-师生互动
cut_result0181023_s2c1_math_6,00:15:40,94,happy-喜悦
